Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - mail.addProperty(""xpath"", EQUALS, ""//input[@id='userEmailField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:07:56,2017-10-26 11:07:56,"0,002s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:07:56,2017-10-26 11:08:02,"6,110s",PASSED
Statement - Adreca1 = new com.kms.katalon.core.testobject.TestObject(Adreca1),Firefox 56.0,Creamos un nuevo TestObject para el campo Adreca test 1\r\n,2017-10-26 11:08:02,2017-10-26 11:08:02,"0,002s",PASSED
"Statement - Adreca1.addProperty(""xpath"", EQUALS, ""//input[@id='userAddress1Field']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:02,2017-10-26 11:08:02,"0,003s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:02,2017-10-26 11:08:03,"0,785s",PASSED
Statement - Adreca2 = new com.kms.katalon.core.testobject.TestObject(Adreca2),Firefox 56.0,Creamos un nuevo TestObject para el campo Adreca test 2\r\n,2017-10-26 11:08:03,2017-10-26 11:08:03,"0,002s",PASSED
"Statement - Adreca2.addProperty(""xpath"", EQUALS, ""//input[@id='userAddress2Field']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:03,2017-10-26 11:08:03,"0,003s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:03,2017-10-26 11:08:04,"0,672s",PASSED
Statement - Compania = new com.kms.katalon.core.testobject.TestObject(Compania),Firefox 56.0,Creamos un nuevo TestObject para el campo Compania\r\n,2017-10-26 11:08:04,2017-10-26 11:08:04,"0,002s",PASSED
"Statement - Compania.addProperty(""xpath"", EQUALS, ""//input[@id='userCompanyField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:04,2017-10-26 11:08:04,"0,002s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:04,2017-10-26 11:08:05,"1,330s",PASSED
Statement - Name = new com.kms.katalon.core.testobject.TestObject(Name),Firefox 56.0,Creamos un nuevo TestObject para el campo Name\r\n,2017-10-26 11:08:05,2017-10-26 11:08:05,"0,004s",PASSED
"Statement - Name.addProperty(""xpath"", EQUALS, ""//input[@id='userFirstNameField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:05,2017-10-26 11:08:05,"0,002s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:05,2017-10-26 11:08:06,"0,827s",PASSED
Statement - Apellido = new com.kms.katalon.core.testobject.TestObject(Apellido),Firefox 56.0,Creamos un nuevo TestObject para el campo Apellido\r\n,2017-10-26 11:08:06,2017-10-26 11:08:06,"0,001s",PASSED
"Statement - Apellido.addProperty(""xpath"", EQUALS, ""//input[@id='userLastNameField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:06,2017-10-26 11:08:06,"0,001s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:06,2017-10-26 11:08:07,"0,733s",PASSED
Statement - Pass = new com.kms.katalon.core.testobject.TestObject(Pass),Firefox 56.0,Creamos un nuevo TestObject para el campo password\r\n,2017-10-26 11:08:07,2017-10-26 11:08:07,"0,000s",PASSED
"Statement - Pass.addProperty(""xpath"", EQUALS, ""//input[@id='userPasswordField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:07,2017-10-26 11:08:07,"0,000s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:07,2017-10-26 11:08:07,"0,835s",PASSED
Statement - CPass = new com.kms.katalon.core.testobject.TestObject(CPass),Firefox 56.0,Creamos un nuevo TestObject para el campo Confirma Password\r\n,2017-10-26 11:08:07,2017-10-26 11:08:07,"0,001s",PASSED
"Statement - CPass.addProperty(""xpath"", EQUALS, ""//input[@id='userRetypePasswordField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:07,2017-10-26 11:08:07,"0,002s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:07,2017-10-26 11:08:08,"0,676s",PASSED
Statement - Phone = new com.kms.katalon.core.testobject.TestObject(Phone),Firefox 56.0,Creamos un nuevo TestObject para el campo Phone\r\n,2017-10-26 11:08:08,2017-10-26 11:08:08,"0,000s",PASSED
"Statement - Phone.addProperty(""xpath"", EQUALS, ""//input[@id='userPhoneField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:08,2017-10-26 11:08:08,"0,030s",PASSED
setText,Firefox 56.0,rellenamos  el test Obect\r\n,2017-10-26 11:08:08,2017-10-26 11:08:09,"0,814s",PASSED
Statement - TermsOfUse = new com.kms.katalon.core.testobject.TestObject(TermsOfUse),Firefox 56.0,Creamos un nuevo TestObject para el checkbox de Politicas y terminos de Uso\r\n,2017-10-26 11:08:09,2017-10-26 11:08:09,"0,002s",PASSED
"Statement - TermsOfUse.addProperty(""xpath"", EQUALS, ""//input[@type='checkbox'][@class='validate-required-check'][ancestor::form[@id='userForm']]"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:09,2017-10-26 11:08:09,"0,000s",PASSED
check,Firefox 56.0,checkeamos  el test Obect\r\n,2017-10-26 11:08:09,2017-10-26 11:08:10,"0,781s",PASSED
Statement - Country1 = new com.kms.katalon.core.testobject.TestObject(Country1),Firefox 56.0,Creamos un nuevo TestObject para el input 1 de Country\r\n,2017-10-26 11:08:10,2017-10-26 11:08:10,"0,000s",PASSED
"Statement - Country1.addProperty(""xpath"", EQUALS, ""//select[@id='userCountryField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:10,2017-10-26 11:08:10,"0,000s",PASSED
selectOptionByLabel,Firefox 56.0,Seleccionamos la opcion por valor  el test Obect\r\n,2017-10-26 11:08:10,2017-10-26 11:08:10,"0,700s",PASSED
Statement - Country2 = new com.kms.katalon.core.testobject.TestObject(Country2),Firefox 56.0,Creamos un nuevo TestObject para el input 2 de Country\r\n,2017-10-26 11:08:10,2017-10-26 11:08:10,"0,001s",PASSED
"Statement - Country2.addProperty(""xpath"", EQUALS, ""//div[contains(@class, 'countriesSelector')]/select"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:10,2017-10-26 11:08:10,"0,001s",PASSED
selectOptionByLabel,Firefox 56.0,Seleccionamos la opcion por valor  el test Obect\r\n,2017-10-26 11:08:10,2017-10-26 11:08:12,"1,271s",PASSED
Statement - TercerArea = new com.kms.katalon.core.testobject.TestObject(TercerArea),Firefox 56.0,Creamos un nuevo TestObject\r\n,2017-10-26 11:08:12,2017-10-26 11:08:12,"0,002s",PASSED
"Statement - TercerArea.addProperty(""xpath"", EQUALS, ""//div[contains(@class, 'countriesSelector')]/div/select"", true)",Firefox 56.0,Decimos que este tebobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:12,2017-10-26 11:08:12,"0,001s",PASSED
selectOptionByLabel,Firefox 56.0,Seleccionamos el valor deseado\r\n,2017-10-26 11:08:12,2017-10-26 11:08:13,"1,709s",PASSED
Statement - CuartaArea = new com.kms.katalon.core.testobject.TestObject(CuartaArea),Firefox 56.0,Se repite Hasta...,2017-10-26 11:08:13,2017-10-26 11:08:13,"0,004s",PASSED
"Statement - CuartaArea.addProperty(""xpath"", EQUALS, ""//div[contains(@class, 'countriesSelector')]/div/div/select"", true)",Firefox 56.0,,2017-10-26 11:08:13,2017-10-26 11:08:13,"0,002s",PASSED
selectOptionByLabel,Firefox 56.0,,2017-10-26 11:08:13,2017-10-26 11:08:15,"1,997s",PASSED
Statement - QuintaArea = new com.kms.katalon.core.testobject.TestObject(QuintaArea),Firefox 56.0,,2017-10-26 11:08:15,2017-10-26 11:08:15,"0,003s",PASSED
"Statement - QuintaArea.addProperty(""xpath"", EQUALS, ""//div[contains(@class, 'countriesSelector')]/div/div/div/select"", true)",Firefox 56.0,,2017-10-26 11:08:15,2017-10-26 11:08:15,"0,000s",PASSED
selectOptionByLabel,Firefox 56.0,Aqui!,2017-10-26 11:08:15,2017-10-26 11:08:18,"2,251s",PASSED
Statement - Acabar = new com.kms.katalon.core.testobject.TestObject(Acabar),Firefox 56.0,Creamos un nuevo TestObject para el boton de acabado\r\n,2017-10-26 11:08:18,2017-10-26 11:08:18,"0,000s",PASSED
"Statement - Acabar.addProperty(""xpath"", EQUALS, ""//input[@id='saveUserButton']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:18,2017-10-26 11:08:18,"0,000s",PASSED
click,Firefox 56.0,clickamos en el test Obect\r\n,2017-10-26 11:08:18,2017-10-26 11:08:19,"1,200s",PASSED
closeBrowser,Firefox 56.0,,2017-10-26 11:08:19,2017-10-26 11:08:20,"1,291s",PASSED
,,,,,,
Test Cases/login,Firefox 56.0,,2017-10-26 11:08:20,2017-10-26 11:09:06,"46,150s",PASSED
openBrowser,Firefox 56.0,,2017-10-26 11:08:21,2017-10-26 11:08:42,"21,019s",PASSED
Statement - SignIn = new com.kms.katalon.core.testobject.TestObject(SignIn),Firefox 56.0,Creamos un nuevo TestObject para el boton Sign IN Account\r\n,2017-10-26 11:08:42,2017-10-26 11:08:42,"0,011s",PASSED
"Statement - SignIn.addProperty(""xpath"", EQUALS, ""//a[contains(@href,'/user')][@title='Sign In']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:42,2017-10-26 11:08:42,"0,002s",PASSED
click,Firefox 56.0,clickamos en el test Obect\r\n,2017-10-26 11:08:42,2017-10-26 11:08:43,"1,002s",PASSED
Statement - mail = new com.kms.katalon.core.testobject.TestObject(mail),Firefox 56.0,Creamos un nuevo TestObject para el input Email en la pagina de login\r\n,2017-10-26 11:08:43,2017-10-26 11:08:43,"0,001s",PASSED
"Statement - mail.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginEmailField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:43,2017-10-26 11:08:43,"0,001s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect email con la variable global mailGlobal\r\n,2017-10-26 11:08:43,2017-10-26 11:08:50,"6,763s",PASSED
Statement - Pass = new com.kms.katalon.core.testobject.TestObject(Pass),Firefox 56.0,Creamos un nuevo TestObject para el input Password en la pagina de login\r\n,2017-10-26 11:08:50,2017-10-26 11:08:50,"0,002s",PASSED
"Statement - Pass.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginPasswordField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:50,2017-10-26 11:08:50,"0,002s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect pass con el pass que solemos usar: pass1\r\n,2017-10-26 11:08:50,2017-10-26 11:08:51,"0,757s",PASSED
Statement - Enter = new com.kms.katalon.core.testobject.TestObject(Enter),Firefox 56.0,Creamos un nuevo TestObject para el boton de Enter login\r\n,2017-10-26 11:08:51,2017-10-26 11:08:51,"0,000s",PASSED
"Statement - Enter.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginSubmit']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:51,2017-10-26 11:08:51,"0,001s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:08:51,2017-10-26 11:08:52,"1,014s",PASSED
Statement - MyOrders = new com.kms.katalon.core.testobject.TestObject(MyOrders),Firefox 56.0,Creamos un nuevo TestObject para el link de MyOrders login\r\n,2017-10-26 11:08:52,2017-10-26 11:08:52,"0,000s",PASSED
"Statement - MyOrders.addProperty(""xpath"", EQUALS, ""//a[@class='userPanelLink userPanelOrdersLink'][@href='/user/orders']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:08:52,2017-10-26 11:08:52,"0,003s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:08:52,2017-10-26 11:08:59,"6,966s",PASSED
Statement - miUrl = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getUrl(),Firefox 56.0,Guardamos la url donde se encunetra el navegador en la variable miUrl,2017-10-26 11:08:59,2017-10-26 11:09:05,"6,448s",PASSED
verifyMatch,Firefox 56.0,Comprovamos que el valor de miUrl es el esperado,2017-10-26 11:09:05,2017-10-26 11:09:05,"0,067s",PASSED
closeBrowser,Firefox 56.0,,2017-10-26 11:09:05,2017-10-26 11:09:06,"0,924s",PASSED
,,,,,,
Test Cases/logout,Firefox 56.0,,2017-10-26 11:09:07,2017-10-26 11:09:53,"46,157s",PASSED
openBrowser,Firefox 56.0,,2017-10-26 11:09:07,2017-10-26 11:09:29,"21,698s",PASSED
Statement - SignIn = new com.kms.katalon.core.testobject.TestObject(SignIn),Firefox 56.0,Creamos un nuevo TestObject para el boton Create Account\r\n,2017-10-26 11:09:29,2017-10-26 11:09:29,"0,006s",PASSED
"Statement - SignIn.addProperty(""xpath"", EQUALS, ""//a[contains(@href,'/user')][@title='Sign In']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:09:29,2017-10-26 11:09:29,"0,002s",PASSED
click,Firefox 56.0,clickamos en el test Obect\r\n,2017-10-26 11:09:29,2017-10-26 11:09:30,"1,179s",PASSED
Statement - mail = new com.kms.katalon.core.testobject.TestObject(mail),Firefox 56.0,Creamos un nuevo TestObject para el input Email en la pagina de login\r\n,2017-10-26 11:09:30,2017-10-26 11:09:30,"0,001s",PASSED
"Statement - mail.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginEmailField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:09:30,2017-10-26 11:09:30,"0,000s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect email con la variable global mailGlobal\r\n,2017-10-26 11:09:30,2017-10-26 11:09:38,"7,306s",PASSED
Statement - Pass = new com.kms.katalon.core.testobject.TestObject(Pass),Firefox 56.0,Creamos un nuevo TestObject para el input Password en la pagina de login\r\n,2017-10-26 11:09:38,2017-10-26 11:09:38,"0,000s",PASSED
"Statement - Pass.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginPasswordField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:09:38,2017-10-26 11:09:38,"0,000s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect pass con el pass que solemos usar: pass1\r\n,2017-10-26 11:09:38,2017-10-26 11:09:39,"1,341s",PASSED
Statement - Enter = new com.kms.katalon.core.testobject.TestObject(Enter),Firefox 56.0,Creamos un nuevo TestObject para el boton de Enter login\r\n,2017-10-26 11:09:39,2017-10-26 11:09:39,"0,002s",PASSED
"Statement - Enter.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginSubmit']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:09:39,2017-10-26 11:09:39,"0,002s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:09:39,2017-10-26 11:09:40,"0,787s",PASSED
Statement - LogOut = new com.kms.katalon.core.testobject.TestObject(LogOut),Firefox 56.0,Creamos un nuevo TestObject para el link de LogOut login\r\n,2017-10-26 11:09:40,2017-10-26 11:09:40,"0,002s",PASSED
"Statement - LogOut.addProperty(""xpath"", EQUALS, ""//a[@class='userPanelLink userPanelLogoutLink'][@href='/logout']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:09:40,2017-10-26 11:09:40,"0,002s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:09:40,2017-10-26 11:09:46,"6,699s",PASSED
Statement - miUrl = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getUrl(),Firefox 56.0,Guardamos la url donde se encunetra el navegador en la variable miUrl,2017-10-26 11:09:46,2017-10-26 11:09:52,"5,441s",PASSED
verifyMatch,Firefox 56.0,Comprovamos que el valor de miUrl es el esperado,2017-10-26 11:09:52,2017-10-26 11:09:52,"0,005s",PASSED
closeBrowser,Firefox 56.0,,2017-10-26 11:09:52,2017-10-26 11:09:53,"0,806s",PASSED
,,,,,,
Test Cases/Delete,Firefox 56.0,,2017-10-26 11:09:53,2017-10-26 11:10:53,"1m - 0,363s",PASSED
openBrowser,Firefox 56.0,,2017-10-26 11:09:54,2017-10-26 11:10:15,"21,766s",PASSED
Statement - SignIn = new com.kms.katalon.core.testobject.TestObject(SignIn),Firefox 56.0,Creamos un nuevo TestObject para el boton Create Account\r\n,2017-10-26 11:10:15,2017-10-26 11:10:15,"0,002s",PASSED
"Statement - SignIn.addProperty(""xpath"", EQUALS, ""//a[contains(@href,'/user')][@title='Sign In']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:15,2017-10-26 11:10:15,"0,002s",PASSED
click,Firefox 56.0,clickamos en el test Obect\r\n,2017-10-26 11:10:15,2017-10-26 11:10:17,"1,120s",PASSED
Statement - mail = new com.kms.katalon.core.testobject.TestObject(mail),Firefox 56.0,Creamos un nuevo TestObject para el input Email en la pagina de login\r\n,2017-10-26 11:10:17,2017-10-26 11:10:17,"0,007s",PASSED
"Statement - mail.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginEmailField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:17,2017-10-26 11:10:17,"0,001s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect email con la variable global mailGlobal\r\n,2017-10-26 11:10:17,2017-10-26 11:10:25,"8,826s",PASSED
Statement - Pass = new com.kms.katalon.core.testobject.TestObject(Pass),Firefox 56.0,Creamos un nuevo TestObject para el input Password en la pagina de login\r\n,2017-10-26 11:10:25,2017-10-26 11:10:25,"0,000s",PASSED
"Statement - Pass.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginPasswordField']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:25,2017-10-26 11:10:25,"0,000s",PASSED
setText,Firefox 56.0,rellenamos en el test Obect pass con el pass que solemos usar: pass1\r\n,2017-10-26 11:10:25,2017-10-26 11:10:27,"1,228s",PASSED
Statement - Enter = new com.kms.katalon.core.testobject.TestObject(Enter),Firefox 56.0,Creamos un nuevo TestObject para el boton de Enter login\r\n,2017-10-26 11:10:27,2017-10-26 11:10:27,"0,000s",PASSED
"Statement - Enter.addProperty(""xpath"", EQUALS, ""//input[@id='smallLoginSubmit']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:27,2017-10-26 11:10:27,"0,000s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:10:27,2017-10-26 11:10:28,"0,965s",PASSED
Statement - Delete = new com.kms.katalon.core.testobject.TestObject(Delete),Firefox 56.0,Creamos un nuevo TestObject para el link de Delete Account login\r\n,2017-10-26 11:10:28,2017-10-26 11:10:28,"0,002s",PASSED
"Statement - Delete.addProperty(""xpath"", EQUALS, ""//a[@class='userPanelLink userPanelDeleteAccountLink'][@href='/user/deleteAccount']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:28,2017-10-26 11:10:28,"0,001s",PASSED
click,Firefox 56.0,clickamos en el testObject \r\n,2017-10-26 11:10:28,2017-10-26 11:10:36,"8,799s",PASSED
Statement - Pass = new com.kms.katalon.core.testobject.TestObject(Pass),Firefox 56.0,Creamos un nuevo TestObject para el campo password \r\n,2017-10-26 11:10:36,2017-10-26 11:10:36,"0,014s",PASSED
"Statement - Pass.addProperty(""xpath"", EQUALS, ""//input[@type='password'][@class='form-control formField deleteAccountField required']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:36,2017-10-26 11:10:36,"0,002s",PASSED
setText,Firefox 56.0,rellenamos  el test con la pass habitual: pass1 Obect\r\n,2017-10-26 11:10:36,2017-10-26 11:10:44,"7,237s",PASSED
Statement - BtnDelete = new com.kms.katalon.core.testobject.TestObject(BtnDelete),Firefox 56.0,Creamos un nuevo TestObject para el Boton de confirmacion de eliminacion \r\n,2017-10-26 11:10:44,2017-10-26 11:10:44,"0,003s",PASSED
"Statement - BtnDelete.addProperty(""xpath"", EQUALS, ""//input[@id='deleteAccountSubmit']"", true)",Firefox 56.0,Decimos que este testobject contiene la propiedad Xpath que nos interesa,2017-10-26 11:10:44,2017-10-26 11:10:44,"0,013s",PASSED
click,Firefox 56.0,Clickamos  el test Obect\r\n,2017-10-26 11:10:44,2017-10-26 11:10:45,"0,902s",PASSED
delay,Firefox 56.0,,2017-10-26 11:10:45,2017-10-26 11:10:48,"3,080s",PASSED
Statement - miUrl = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getUrl(),Firefox 56.0,Guardamos la url donde se encunetra el navegador en la variable miUrl,2017-10-26 11:10:48,2017-10-26 11:10:53,"5,412s",PASSED
verifyMatch,Firefox 56.0,Comprovamos que el valor de miUrl es el esperado,2017-10-26 11:10:53,2017-10-26 11:10:53,"0,004s",PASSED
